Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Failure Type,y_labels
1,0.3757693881561049,1.107866741423588,-1.0648723818709769,1.8395784606572527,2,Overstrain Failure
1,-0.904165869131336,-1.109888361267518,-0.8746567730662349,1.3183063589455368,2,Overstrain Failure
1,-0.9995201888241124,-1.137974247586934,-0.9886177799032492,1.6699601950361096,2,Overstrain Failure
1,0.2237057302746951,1.2212359622520648,-1.426728499672141,1.8906128002568516,2,Overstrain Failure
1,0.9096907133815132,0.7261842253909432,-1.4747583333958747,2.4600792690750195,2,Overstrain Failure
1,1.861798399319228,1.8937821091448712,-1.1683883310052137,1.7415684048004043,2,Overstrain Failure
1,0.7873080674227984,0.5354595956047504,-1.0647948165345635,1.8358934166593448,2,Overstrain Failure
1,-0.4815611032840845,-0.0430210515475445,-0.9386688590168916,1.6014026159710055,2,Overstrain Failure
1,1.8287738113757972,1.7407919036634762,-0.973718937537635,1.6393226787024844,2,Overstrain Failure
1,-1.0205962681061778,-1.1331956002205428,-0.9786105556676138,1.6854148179904047,2,Overstrain Failure
1,0.397503464563268,0.3176913013521206,-1.1563540611279508,2.090806513589045,2,Overstrain Failure
1,1.9789995320537288,1.9756526916993025,-1.0901738436790789,2.18837838542758,2,Overstrain Failure
1,-0.9688074158646226,-1.013760308199923,-0.937265744156306,1.471482359843164,2,Overstrain Failure
1,1.774312436119191,1.5205297354124674,-0.8886519529511029,1.500906007261503,2,Overstrain Failure
1,0.3999797558674311,0.4647203606380923,-1.1088292238353463,1.912889306253737,2,Overstrain Failure
1,0.7228319469318683,0.5690008411580587,-0.9640381316694312,1.7919415965289824,2,Overstrain Failure
1,1.9381701985590007,2.0306957228470486,-1.3338822284471552,2.0327232882270456,2,Overstrain Failure
1,0.8576488002659681,0.7862154025130299,-1.552271821107584,2.5140773496219517,2,Overstrain Failure
1,0.4770416053848967,0.7437932135489113,-0.8275962728454189,1.812484873394316,2,Overstrain Failure
1,0.9066649095506976,0.3882535828832621,-1.086019473279597,1.6335827864793826,2,Overstrain Failure
1,0.3068532734236185,1.2768693372657955,-0.9688440070885546,1.961444544084613,2,Overstrain Failure
1,-0.5024251407342256,0.0156231802392513,-0.9275745976326414,1.527208587820479,2,Overstrain Failure
1,0.6298108831286668,0.3986206630547975,-1.3815938903704823,2.329568958914801,2,Overstrain Failure
1,-0.452429107106576,-0.0865759570727177,-0.8519210625129738,1.5809992027291773,2,Overstrain Failure
1,0.2741846956159929,0.061850883467744,-1.127375491899489,2.2918861731745763,2,Overstrain Failure
1,0.6542834157171686,0.5257539405262992,-1.3721934325591572,2.2179101506125263,2,Overstrain Failure
1,-0.2899489449952577,-0.4587128327397639,-0.8926401726427661,1.934925340832033,2,Overstrain Failure
1,-1.2303206535339806,-1.1067078509991597,-0.8953514838135914,1.6844211565268268,2,Overstrain Failure
1,0.4385537578658532,0.4772821954179452,-1.1555743246717844,1.965408568176055,2,Overstrain Failure
1,-0.9093647992723022,-1.0868608099736146,-1.2558947132948786,2.0785878484084503,2,Overstrain Failure
1,0.5507889393091809,0.744846868082244,-1.668674613772807,2.45866327963036,2,Overstrain Failure
1,-1.0023854770106078,-1.190823056902328,-0.8827924314244704,1.423788459361466,2,Overstrain Failure
1,0.2535750439084138,-0.1875684463436563,-1.2858366573548858,2.533548484845398,2,Overstrain Failure
1,-0.1850414436915607,-0.5126651210250796,-1.2668356498495243,2.397743766299949,2,Overstrain Failure
1,0.2047732957655303,0.2205066349005378,-0.9705482500615928,1.988510359033181,2,Overstrain Failure
1,1.8905094999046916,1.9904741151348515,-0.9739285132455302,1.954851218666373,2,Overstrain Failure
1,-0.5446205067243609,-0.5677584853682968,-1.0949877738394418,1.9320487756554152,2,Overstrain Failure
1,-0.2893889438921812,-0.3583477243003258,-0.8438899924200561,1.8413068774573684,2,Overstrain Failure
1,-1.504392348146442,-1.4865669725617991,-0.8543409761638618,1.6493806021076387,2,Overstrain Failure
1,0.702445421523119,0.5354595956047504,-1.3961768903761207,2.244556366571213,2,Overstrain Failure
1,-1.0770833899805887,-0.9893856336641864,-0.9646024736377248,1.570852729508972,2,Overstrain Failure
1,-0.9650097159926354,-0.9516133128831178,-1.0239963427535494,1.41344026997078,2,Overstrain Failure
1,-0.3537455607649318,-0.54471862338983,-0.9994062530224332,2.0159966979399897,2,Overstrain Failure
1,0.6320360554649157,0.6016292046129709,-1.505011065615682,2.3275598030871247,2,Overstrain Failure
1,-0.3849810788001148,-0.2294776103687354,-0.8003019380344275,1.6612233519848734,2,Overstrain Failure
1,0.4154620179880581,0.4438483413519328,-1.0742823455077588,1.884930773192241,2,Overstrain Failure
1,0.8396709790384579,0.4785697523688834,-1.0486471702520903,1.7276787414063026,2,Overstrain Failure
1,0.8601941579046939,0.6816992075272141,-1.4609526031158817,2.4153877675377533,2,Overstrain Failure
1,0.6409447599380772,0.8050631380269416,-1.499238058142026,2.644240362552874,2,Overstrain Failure
1,0.4324007654340063,0.8400440885052003,-1.6453152530750073,2.3358421439006065,2,Overstrain Failure
1,0.3475074309356185,1.2600294436637982,-1.1352732057374713,1.749310732975548,2,Overstrain Failure
1,0.3203504756262819,1.2460794126783388,-1.0220131450850294,1.9397728145217197,2,Overstrain Failure
1,-1.1292255166806262,-1.0355650880201344,-0.8971543004281859,1.6688600799099544,2,Overstrain Failure
1,-0.519559352201848,-0.078848059155339,-0.93680927322451,1.548780772051615,2,Overstrain Failure
1,0.2858153277352718,0.5813195927058965,-1.439414698254878,2.7036653105922506,2,Overstrain Failure
1,0.4802945427875664,0.6354777507010032,-0.8372466997902052,1.825995294595546,2,Overstrain Failure
1,0.5108926805604612,0.1581458217679676,-1.3218896401332507,2.4369427545595377,2,Overstrain Failure
1,-0.4118415476725828,-0.6192341169106979,-1.0845606071080218,2.078434075113486,2,Overstrain Failure
1,-1.0023854770106078,-1.1809884286255188,-1.02247112816773,1.780178743160353,2,Overstrain Failure
1,0.3454914966081818,-0.0150534817443938,-1.2069319339301563,2.43496270650145,2,Overstrain Failure
1,-1.03284446886132,-0.9744757385919056,-0.98804705787671,1.508717197292471,2,Overstrain Failure
1,0.7399716471875469,0.5354595956047504,-1.2496398792767367,2.063845785178163,2,Overstrain Failure
1,-1.0758030230652178,-0.9889541101125444,-0.9652810089465604,1.5690543972326378,2,Overstrain Failure
1,1.3581205398343144,1.4556176272151666,-1.1240853832517492,1.696896302919554,2,Overstrain Failure
1,-1.0702524102639346,-1.0885671538639838,-0.958296866397778,1.682093662747865,2,Overstrain Failure
1,0.289678435199893,0.8050631380269416,-1.499238058142026,2.7476129517039296,2,Overstrain Failure
1,0.2226063714572796,1.226378681184517,-1.3481349384338115,1.95004439174464,2,Overstrain Failure
1,-1.4520684359376794,-1.4594549037564488,-0.8785207395075415,1.6707176314671264,2,Overstrain Failure
1,-1.061370020311036,-1.0965501997935607,-0.9619305379162674,1.682687744258761,2,Overstrain Failure
1,0.6891239753939207,0.7634961553673655,-1.616199244483711,2.4836444138457874,2,Overstrain Failure
1,0.3627059594083885,0.430529610282666,-1.096496061228861,1.9341181199734612,2,Overstrain Failure
1,-0.8870143185041922,-1.167694431964442,-0.8191628041848298,1.2907747981881716,2,Overstrain Failure
1,0.8955319667679335,0.4032621775358501,-1.0798090045388602,1.649219499749991,2,Overstrain Failure
1,-0.452429107106576,-0.0509548917173899,-0.8976144072842596,1.6048568065328268,2,Overstrain Failure
1,-0.9449729692087744,-1.2011620227313098,-0.7312594669176695,1.476685756682912,2,Overstrain Failure
1,-0.990867185502824,-1.1417984981491878,-1.0194726130779224,1.735166669689202,2,Overstrain Failure
1,-1.386676168662865,-1.4085984226623165,-0.8874478264471888,1.655789762034654,2,Overstrain Failure
1,0.4974955318185388,0.5340301434325615,-0.8247710188120138,1.7786262715720165,2,Overstrain Failure
1,1.847725153230539,1.81743821728526,-1.0025690104938156,1.6887272116346703,2,Overstrain Failure
1,0.6580499029145426,0.4557252412812407,-1.395771614783892,2.3040713422824166,2,Overstrain Failure
1,0.3451315696852574,0.2745696205177815,-0.9325176394039072,1.8678127438783612,2,Overstrain Failure
1,0.4200075404525996,0.9488306245697832,-0.9612244423410412,1.8277433268723533,2,Overstrain Failure
1,-1.0023854770106078,-1.1977811123285895,-0.9740888192403766,1.4067434975331696,2,Overstrain Failure
1,-0.452429107106576,-0.0734682361798353,-0.8687351472111644,1.589778244251708,2,Overstrain Failure
1,-0.972024185341436,-1.1597952460012828,-1.0538080690456664,1.7460295113837825,2,Overstrain Failure
1,-1.1051535010305211,-1.078419323171777,-0.968604712377828,1.7429238449711992,2,Overstrain Failure
1,0.4265055665358309,0.4289602612715898,-1.0496399434471182,1.864987859502788,2,Overstrain Failure
1,-0.492352743762475,-0.0847272215418078,-0.8966079156804081,1.570221444594561,2,Overstrain Failure
1,1.8871665645668567,1.8518270026376924,-0.9968770591444231,1.8382803491168327,2,Overstrain Failure
1,-0.4609163938480147,-0.0151894097532407,-0.9524887438523104,1.6262566838850296,2,Overstrain Failure
1,-0.9928221661014636,-1.204070894915749,-1.0844250668737845,1.908373683900808,2,Overstrain Failure
1,-0.918564891922754,-1.216963430139608,-1.2184572712587525,1.9671541428749293,2,Overstrain Failure
1,-0.842053058320523,-1.1940539491140014,-1.3747909928101036,2.032404388636897,2,Overstrain Failure
1,0.7490493424319079,0.5818078301548372,-1.429951752053519,2.315032729824322,2,Overstrain Failure
1,-1.251337150356426,-1.3021161303704971,-0.8901091673090431,1.7002560725405196,2,Overstrain Failure
1,0.456348977703695,0.7487563892387912,-1.6576740021517389,2.5002266738435046,2,Overstrain Failure
1,-0.2907697926032476,-0.4124583557701137,-0.8487609319476712,1.8699639542792923,2,Overstrain Failure
1,-0.5452467260502354,-0.5675708805432083,-1.0950498776634865,1.931406562431232,2,Overstrain Failure
1,-0.9913703959470904,-1.157564620687853,-0.9828446847356596,1.317499562188275,2,Overstrain Failure
1,-1.0750839313711351,-1.0842248253788538,-0.9563203532373212,1.6817705157824077,2,Overstrain Failure
1,-1.496044416679599,-1.4520688117729657,-0.7712406256917289,1.707485595254376,2,Overstrain Failure
1,1.4715328639520229,1.5627263377991372,-0.6211957977588682,1.332181725974564,2,Overstrain Failure
1,-0.4977371886187585,-0.0648284310150486,-0.9278403396276812,1.5819283034486606,2,Overstrain Failure
1,-0.9510765823283897,-1.1668552410246318,-1.1005502238359643,1.7870099314760974,2,Overstrain Failure
1,0.7523640804682881,0.4992878479422417,-1.2922998519746771,2.836116661265043,3,Power Failure
1,0.3815161218593807,0.2360768433531745,-0.8336066334537842,2.259547813098685,3,Power Failure
1,-0.7357374709533923,-0.3576046597055463,-1.373733893721666,2.691054926463152,3,Power Failure
1,0.4653316963325661,0.9170046813429696,-1.201613553198675,2.7333283589074906,3,Power Failure
1,-0.4510028486131279,-1.0711595508134255,5.663529964291638,-2.712927816735638,3,Power Failure
0,0.1650839520731581,-0.1294509518604217,5.707510633645256,-2.725853397027323,3,Power Failure
1,-0.9308938398157162,-1.3903494876158766,-1.225200726912648,2.698497834538035,3,Power Failure
1,-0.0451963292652184,0.1367671356505752,-1.3992389729362835,2.9686209322252504,3,Power Failure
1,0.930061774040277,0.409453357225308,-1.170868093890964,2.867314700470085,3,Power Failure
1,0.273762445455269,0.4394099530071941,5.876652757090007,-2.7558908994598883,3,Power Failure
0,-0.1380428866184134,-0.1187672903941299,5.819543778436606,-2.7521055465541853,3,Power Failure
1,1.0512390547242203,0.4806048675630303,-1.2367207346863442,2.852520771067181,3,Power Failure
1,0.1101004578823621,0.7446823770732759,-1.7180420576568918,3.427335031045443,3,Power Failure
1,1.242505721137207,1.3376235435316894,-1.4228733177583013,3.02211555079683,3,Power Failure
1,0.8014434601896405,0.4887408776806747,-1.275524713468675,2.762780410099646,3,Power Failure
1,0.6678591353504735,0.6153428264947722,-1.3744524751371094,2.7945741318830577,3,Power Failure
2,0.8735820957647475,-0.15028438384448,-1.3220849196052409,2.734179229582567,3,Power Failure
2,-0.9376312667473076,-1.1838036604875248,-0.6619864303964422,2.367294694832235,3,Power Failure
1,1.2464815199136725,0.494815028481792,-1.029961107491959,2.686391550675882,3,Power Failure
1,-1.5376871101964502,-1.4350475781953986,-1.40415425581388,2.91816383314618,3,Power Failure
1,-0.4379627546039437,-1.058602642068786,5.661659413132396,-2.712554033225684,3,Power Failure
1,0.1922835051725426,1.0549027555347688,-1.8794181916881387,3.658194520985649,3,Power Failure
1,-0.685279301220271,0.0470380668871075,-0.793191051519196,2.996379609361778,3,Power Failure
1,1.1667264183219892,0.9615275303858024,-1.1566074813366076,2.6923418919833813,3,Power Failure
1,0.5599852018918462,0.1632195946134628,-0.868157296801497,2.3473474752056047,3,Power Failure
2,-0.963927370644126,-1.1391906090747517,-0.5865859076585502,2.2738669002243643,3,Power Failure
1,-0.621317102605742,-1.0402401872395393,-1.2349925680413991,2.7524904342238194,3,Power Failure
1,0.1766847667282861,0.3112557716947154,-1.411616523398154,2.905550554303784,3,Power Failure
2,-1.811183859570431,-1.8077912644165508,-1.2959021202223828,2.8547179496338355,3,Power Failure
1,0.8989091189133843,0.4252024806469405,-1.1921566182662209,2.861845289266972,3,Power Failure
1,1.3129269501822676,1.354714737968298,-1.4585440260982525,3.061019340287627,3,Power Failure
1,0.2573680942814824,0.4965313018161639,-1.1050110591258555,2.6365386384130165,3,Power Failure
1,0.8413725043131313,1.2048658312507132,-1.5664454676780162,3.2465799358801046,3,Power Failure
1,-1.4114436648692044,-1.4355052118900973,6.183129393023851,-2.9134931101482526,3,Power Failure
1,1.5058057834809375,1.4790719940824582,-1.5530319226095142,3.1332282190860328,3,Power Failure
1,0.3959280284282285,0.918626066271517,-1.1926586990808643,2.712855997702994,3,Power Failure
1,-0.5430005354918175,-0.9346596921870864,-1.2281965648840545,2.7559824691953345,3,Power Failure
2,0.9242561661258464,-0.0085855000716693,-0.9338562490442766,2.3636883099257653,3,Power Failure
1,1.1814175372146565,0.6756614369742496,-1.1217204141201744,2.7692488735892145,3,Power Failure
1,-0.5713847956068773,-1.0134925652446172,-1.4440351279416532,2.8667529633043265,3,Power Failure
1,-0.5820863588978231,-1.0266080573571912,-1.4380653025691277,2.8626536483255207,3,Power Failure
1,-0.7638446500329382,-1.249365178813866,-1.3366721482620956,2.79302975645893,3,Power Failure
1,-0.4559554438995198,-0.8720260607052078,-1.5084269419058616,2.91096905188721,3,Power Failure
2,-1.7836192202817869,-1.752050409653264,-1.3428014413341665,2.864396890085042,3,Power Failure
1,-1.0292407942975446,-1.571235391662137,5.845488084502756,-2.7722751239217143,3,Power Failure
2,-1.4155654437021692,-1.3953688546593626,-1.2605025703099857,2.7374332070524554,3,Power Failure
1,-0.0848206327152174,0.1359015083029778,-1.39281646337244,2.9634714829481044,3,Power Failure
2,-0.91869977433385,-1.1412669743440658,-0.6612823731126167,2.3267764120686247,3,Power Failure
2,-1.7267614143254195,-1.63707329456079,-1.439541052955265,2.884361719382287,3,Power Failure
1,-0.7795724004277431,-0.983984513658604,-0.6866366116154535,2.476901111409165,3,Power Failure
1,0.2111612416055072,0.3383682800857523,-1.4135397801119782,2.895750511221385,3,Power Failure
0,0.2894529739870221,0.4246036733487185,5.422525854189293,-2.6904068226283187,3,Power Failure
1,0.3475074309356185,0.5836767864684749,-1.000477025337869,2.519337765860932,3,Power Failure
1,-0.7107203362218487,0.0149846905569566,-1.5249838364959842,3.392215551733748,3,Power Failure
2,-0.9584640302783046,-1.1760169283147317,-0.6225488045891424,2.3330625065461863,3,Power Failure
1,0.3949741550827705,1.1145957381417309,-1.7905648890310997,3.5421592080205846,3,Power Failure
1,1.1870171144189423,1.000835804164689,-1.1957587525329043,2.731946863515935,3,Power Failure
1,0.7526712347358795,0.5916391435852419,-1.1767599942010127,2.820625743911274,3,Power Failure
1,1.0760403126209113,0.8436038796176578,-0.6658526506686703,2.142501842008845,3,Power Failure
1,0.80943098903835,0.5247112175129331,-1.2934702603475212,3.0180779315432105,3,Power Failure
1,-1.5231386642578306,-1.4285098719728726,-1.3835942446909597,2.9191368778774103,3,Power Failure
1,0.8630494173410614,0.3489324768935097,-1.0956241361342791,2.7564302092726938,3,Power Failure
1,-0.5064784924846926,0.0654812007897546,-0.8874665119062993,2.284463357061284,3,Power Failure
1,-0.8280716120335625,-0.2897481128302296,-1.3062714009106555,2.80375708454988,3,Power Failure
1,1.2219338665409931,0.670261366815846,-1.19371735541684,2.7798819462761344,3,Power Failure
1,-0.6951670760221677,-1.1397991572027468,-1.2414009777943165,2.7491975589188984,3,Power Failure
1,0.3580062362486481,0.9185660343137014,-1.1571823314402818,2.698225587880564,3,Power Failure
1,-0.643810194993653,-0.4505517301242582,-1.4198870390686031,2.753307258296559,3,Power Failure
1,1.4356448281755112,1.433062084269943,-0.6894345651932345,2.1065411538185974,3,Power Failure
1,-0.7132974221719459,-1.1874161205034586,-1.3648697223165984,2.8123922554391467,3,Power Failure
1,-1.4668628743873202,-1.3474129497912988,-1.252270378415604,2.7852547176389137,3,Power Failure
2,0.615967289782976,-0.3161560370938937,-0.9099511466437432,2.305838664359749,3,Power Failure
1,-0.4539620115430826,-0.8104915702410589,-1.2126410102562608,2.7572527480781623,3,Power Failure
1,-1.5242582516173,-1.4487067853292608,-1.3461768151054452,2.9155027522125425,3,Power Failure
1,-1.237256036321632,-1.1437426484788038,5.746171805038342,-2.736394842055526,3,Power Failure
1,0.6546126973502298,0.6139691457513614,-1.380818791035354,2.795187490497351,3,Power Failure
2,-0.9589753595703217,-1.1725702501867552,-0.6191829365679155,2.3275222243297597,3,Power Failure
1,-0.7605905964926307,-1.3692758907603255,5.707939131915377,-2.721801893483826,3,Power Failure
1,-1.2385916033449962,-1.0516050637368426,-0.7583293388282296,2.201991047007131,3,Power Failure
1,-1.5989603069201537,-1.4721761173856134,-1.4851882962577725,3.0475758666043893,3,Power Failure
1,-1.10413321286767,-1.3493983412219197,5.726986969243022,-2.7272996488025583,3,Power Failure
0,0.125841379137703,-0.1999894586811706,5.7007000018875145,-2.7241036211866185,3,Power Failure
1,-1.4691480607973169,-1.4371754994714545,-1.2882188011438922,3.38097394297653,3,Power Failure
2,-0.8939466387709059,-0.8799590021118496,-0.5088595231425456,1.976841031344956,3,Power Failure
1,1.1769590119620068,0.7807050806295929,-1.1313580409518524,2.733067145895021,3,Power Failure
1,-0.6049251730981271,-0.5727104590227274,-1.294063891063789,2.719223312307921,3,Power Failure
2,-1.6738031401446043,-1.7104770240300775,-1.201019190153633,2.9507157828754518,3,Power Failure
1,1.145201844354626,0.3244918589830147,-1.0518210232582168,2.7683432431016914,3,Power Failure
1,-0.5235365497596267,-0.95485129256803,-1.470727085399069,2.885081596755213,3,Power Failure
1,0.8777929651240572,0.4689630056489351,-1.1653383937152406,2.852578295740053,3,Power Failure
1,-0.593345089219807,-0.0405457119379354,-1.070778283803986,2.411679032049159,3,Power Failure
1,-0.8718350655415048,-0.4313588254317071,5.943732031541299,-2.780746861099642,3,Power Failure
1,0.5255506140675832,0.8967090294129726,-1.1948949754876086,2.736349078484844,3,Power Failure
2,-0.2216933917698016,0.4628599301556407,-0.8260119058954677,2.737651186645343,3,Power Failure
2,0.9909242523934616,-0.2078370243777743,-0.8531768991614244,2.278969086297764,3,Power Failure
1,-0.7667307968909769,-1.2529023476669776,-1.335062122486092,2.791924196016541,3,Power Failure
1,1.493154942143628,1.564909602336426,-1.5102945706436348,3.0637149174993232,3,Power Failure
2,0.749523049695476,0.4625385446771288,-1.1288046250014785,2.5670366688602537,3,Power Failure
1,-0.5722552207702248,-0.6443328865709173,-0.7824886719675017,2.5894001827644897,3,Power Failure
1,1.2572858232265396,0.670261366815846,-1.3002104921820947,2.7940686306835385,3,Power Failure
1,-1.532332789003165,-1.4326414807242027,-1.3965874748838698,2.9185219465865035,3,Power Failure
1,-0.1136666727863471,-0.0477240901265974,-1.4329771614813025,2.966592256862779,3,Power Failure
1,0.9029718587950234,0.1607564769035327,-1.2756209156792395,2.852516289771441,3,Power Failure
1,-0.572537495245521,-0.9744791958765672,-1.230759665887352,2.7546654541599063,3,Power Failure
1,0.7170693823597404,0.696144287553733,5.970871654320217,-2.7474413340300874,3,Power Failure
1,-0.4336281251972569,-0.7998850828774591,-1.285363070929111,2.7958587533695654,3,Power Failure
2,-0.634645422770386,0.0636533963658965,-1.0781319462466992,3.151842299356488,3,Power Failure
1,1.0244871511904303,0.7285518676193635,-1.139229014961705,2.761376884068729,3,Power Failure
1,-0.7018112540474426,-1.1487563374134768,-1.2419775333878735,2.748901303568642,3,Power Failure
1,-0.5037324404069807,0.1956353229036552,-1.315425985573778,2.869372471314908,3,Power Failure
1,0.9584497226264292,1.228541033939754,-1.507665504743018,3.1690581461312397,3,Power Failure
0,0.1992847577417281,-0.0568682752758124,5.726927579659874,-2.729425038836084,3,Power Failure
1,1.1220193642799596,0.905589372791062,-0.9762083913216716,2.4884641078182543,3,Power Failure
1,0.1469032055778769,0.8836035134265341,-1.7903086058156528,3.5307172228907406,3,Power Failure
1,1.0202018256506336,0.7739784077535047,-0.4843421324259391,1.9358046197712,3,Power Failure
1,0.1211135418701119,0.6740677637274456,5.913216695433751,-2.768467817571376,3,Power Failure
2,-0.2899364476373264,0.3967744918397559,-1.172920260520311,2.758860520299056,3,Power Failure
1,0.1815198446509419,0.8423584642870353,5.895404191788455,-2.7633690228356422,3,Power Failure
1,-0.5218631770930747,-0.7189523348328454,-0.8717354052400657,2.6346339106529904,3,Power Failure
1,0.2228474730420257,0.3997677219204839,6.066446763324026,-2.7837774423104538,3,Power Failure
2,-2.1013818739223646,-2.4953566366327835,-1.6927511465074665,3.629870717099184,3,Power Failure
2,-1.944388127043452,-2.1143917829932573,-1.3984878911341447,3.1321601091779376,3,Power Failure
1,-1.1659145304232004,-1.3284558255010628,-1.3416977851498832,2.7945188477489102,3,Power Failure
1,0.7446149429227942,0.4943211488969328,6.020386949790408,-2.7830068371734265,3,Power Failure
1,0.1906177678119951,0.1951878455066401,6.0502777857550045,-2.778356470740236,3,Power Failure
1,-0.3931293781572138,-0.7725864031787523,-1.4254338937224769,2.8730561488136,3,Power Failure
0,1.6841808290927485,1.8100215258092427,-1.4521652254769573,2.9253564074383083,3,Power Failure
1,-0.7873537999384415,-0.994474810192483,-0.6855514057681912,2.473388115152715,3,Power Failure
1,1.12135057568852,0.5881989408623527,-1.13181773341524,2.8005871642461235,3,Power Failure
0,0.196071226314259,-0.0737513406497234,5.712888540806936,-2.7272350797198808,3,Power Failure
1,0.4904344926161764,0.731060558955286,-1.3474243276137776,2.7734345259373603,3,Power Failure
2,-1.6390391626274567,-1.675327392622136,-1.196170952812286,2.9722231572058253,3,Power Failure
1,-0.9067450660643456,-1.258577276535341,-1.3320593401112195,2.697448170648151,3,Power Failure
1,-1.20587401359227,-1.0618154238545583,5.746209166772293,-2.733829605223942,3,Power Failure
2,0.7886522065755945,0.2182589229168565,-1.2505336365520878,2.676825739844824,3,Power Failure
2,-0.5505186142876808,0.1336191701158233,-1.4761359883092655,3.1550418105922624,3,Power Failure
1,1.3941453579859573,1.3974072188282336,-1.3996483771439476,3.032340972071861,3,Power Failure
1,1.2877048023888302,0.3095679502110746,-0.9809024462416568,2.689148690372157,3,Power Failure
1,-0.5844121513692432,-0.5106087054436367,-1.4497085094874782,2.793531083960461,3,Power Failure
1,0.9124275958794998,0.6407050396926278,-1.2569114366748102,2.783249716062959,3,Power Failure
1,-1.3902226895505736,-1.192432165632209,-1.0320902221238464,2.493076658406791,3,Power Failure
1,-1.1834174150487424,-0.9613102084731028,-0.6027334211552371,2.0387906885609928,3,Power Failure
1,0.4460294242334197,0.8308331714743667,-1.281367809404106,2.7526448947915627,3,Power Failure
1,-0.7951458679284192,-1.2877269457128642,-1.3192108858555556,2.781039587556937,3,Power Failure
2,0.8085963469374313,-0.2605086125304431,-0.8807841465511652,2.292034782836432,3,Power Failure
2,-0.8286418492155007,-0.9389181255672367,-0.6579331422775074,2.134029195137355,3,Power Failure
1,-0.501553051052089,-0.5441302596862984,5.824038603391584,-2.7522213248137484,3,Power Failure
1,-0.2139188894471549,-0.786470669487762,5.671153533835807,-2.7134205019754933,3,Power Failure
1,-0.7348414235079473,-1.193285123235174,-1.3201141194801296,2.646689315940176,3,Power Failure
1,0.6811762872155689,0.535276605160014,-1.340946847414016,2.823618358556803,3,Power Failure
0,1.7619261266762976,1.6240533364736414,-1.2047008289562933,2.93335983045421,3,Power Failure
1,0.2598186680354657,0.7770673801771094,5.4036949663308205,-2.693501682293526,3,Power Failure
2,0.8791730072158555,-0.1527967990356099,-1.3008766161007117,2.713612676809324,3,Power Failure
1,0.8112858828095216,0.800407339235995,-1.1630157142846334,2.750682217516455,3,Power Failure
1,0.5276423886222283,0.7779686574004064,-1.5680369549309885,3.319628119501573,3,Power Failure
1,-0.4966613560087032,-0.8721887018149637,-1.235964498659753,2.742270601010262,3,Power Failure
1,0.5444074622851965,0.7155417701788158,5.628939988288057,-2.70990981622777,3,Power Failure
1,1.03425682177238,0.6346841415942767,-1.1541369935379162,2.787644445976793,3,Power Failure
1,0.400663471675842,0.5849452389339659,-1.0318838380434805,2.5686550330868494,3,Power Failure
2,-0.3590387468509118,0.3322801364681402,-1.2191783984685296,2.795123669598452,3,Power Failure
1,1.2376142860229191,0.5077815408517553,-1.0594229180979662,2.7378088443238044,3,Power Failure
2,-1.3580920117849815,-1.337813936340615,-1.2543050531090814,3.1318936733516853,3,Power Failure
1,1.1976052383573974,0.6695930916424364,-1.1196839246214607,2.769919979654743,3,Power Failure
2,-0.9990414088752188,-0.9025001056250962,-0.3554448010890699,1.8934042813289975,3,Power Failure
2,0.7832163445641813,0.2512359111210432,-1.234765289480716,2.662646621361891,3,Power Failure
1,-0.5839194541678738,-1.0182159871781655,-1.4273578503204074,2.770641352257905,3,Power Failure
1,-0.4160497296894918,-0.7880361486842802,-1.346160515346968,2.8293661196083986,3,Power Failure
0,1.6438613581933654,1.7294519314496304,-0.9108035980407764,2.310790299281869,3,Power Failure
1,1.7414800323287207,1.5979218371587067,-1.3861614816471397,3.0567572299840604,3,Power Failure
1,0.7049077443041025,0.9398649092380372,-1.1840300685077232,2.70936579659023,3,Power Failure
1,-0.526452891677524,0.1202568141512842,-0.8800504332890053,2.3741452807752,3,Power Failure
0,0.2167094552249426,0.0840757104640502,5.863011773755716,-2.750402549610466,3,Power Failure
1,-1.245489553391193,-1.4191660869562706,-1.3136118024892036,2.8432205588929667,3,Power Failure
1,0.4032222871694446,0.7973534522717047,-1.6208551069136958,3.1599238717053915,3,Power Failure
0,1.8498072453649608,1.9914406332907573,-1.474108812539279,2.896277698962233,3,Power Failure
1,1.715510674203819,1.52790197321262,-1.2326002863741234,2.994228455479517,3,Power Failure
1,0.3642316685763885,0.4913196242451271,-0.8602429119125363,2.3694241201354984,3,Power Failure
1,-0.4642166907928994,-0.8284492487013884,-1.2213600132187756,2.759495339473201,3,Power Failure
2,-0.5048441252162736,0.1951940749557168,-1.3232599740359,2.884687580318189,3,Power Failure
2,0.1123928314996204,-0.4875591810169918,-0.9074752254332856,2.2864503807322523,3,Power Failure
1,-1.0479566451698543,-1.1617477868640271,-0.6945223577771247,2.333136488878472,3,Power Failure
0,1.5829464059494214,1.6991342705849102,-1.438752833734456,2.9431299386453733,3,Power Failure
0,1.758415039486405,1.8913340633701463,-1.4620004009002947,2.912323251184773,3,Power Failure
1,-1.5167522174422745,-1.6807730865504305,6.543509375973272,-3.057579905438426,3,Power Failure
1,-0.5302119639613239,-0.6902202982308683,-1.2579425482110993,2.739211507558638,3,Power Failure
1,-0.5309400379038307,-0.3302453490744356,-0.7974043786030246,2.441525430005298,3,Power Failure
0,1.255614674479241,1.0942705981444605,-1.1918374997170806,2.7040254367792658,3,Power Failure
